gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Heph,5.37530226924444,5.7235277856186,1.45675009279369,3.24251071545156,0.0011848149274351,0.04261047864241
C1s2,9.87806810999999,5.71550632580197,1.19709606583817,3.93912106168383,8.17806590400577e-05,0.0047295838215123
BC024139,17.4101804789738,5.71232643459909,0.895478347060501,5.26235665001592,1.4222054228531e-07,2.42179855373478e-05
Gm35439,2.07449309373156,5.70946372431467,1.41447611668154,3.32947560497763,0.0008700968600926,0.0330273144060848
Lypd5,4.52725636150671,5.69131303285345,1.31938035942722,3.5556941554671,0.0003769824254579,0.0167463515482876
T,4.28276455245397,5.65702807701497,1.42637797336218,3.26493269244595,0.0010949009090144,0.0401917143562019
Kcnip2,19.6183771194149,5.6477308032302,0.929898367049463,4.99810621022735,5.78960953288987e-07,7.67389272194554e-05
Crb1,5.01577438200367,5.63464164507256,1.34290957770484,3.45119412506804,0.0005581119795656,0.0228091064182156
Tnni2,8.74747216977692,5.6028867219261,1.12824412060168,4.0796904126311,4.50957182585332e-05,0.0029253759455489
Gcgr,42.3220502654574,5.60031640325292,0.941381963508118,4.88676921970074,1.02504128475796e-06,0.0001282399864466
Slc6a21,8.72920866655385,5.59625105518174,1.1193108114632,4.10632239777384,4.02008291323899e-05,0.0026784097819873
Asb9,9.11563017325378,5.58730048185066,1.24482432360992,3.68509868810063,0.0002286140401942,0.0111893111369311
Il17rb,29.277989919745,5.54700093181623,0.597170193061742,7.61424629803334,2.6523460235071e-14,3.825775108377501e-11
Speer4a,2.13798713437571,5.50175201369414,1.40775069689608,3.19783326949861,0.0013846431202889,0.0483658603313471
Fbln2,8.96413197855951,5.48781737286727,1.11764347646173,4.01542841468098,5.93379079363784e-05,0.0036194647773829
Wnt3,4.34377234947355,5.47716543712393,1.31193936230244,3.41263138051332,0.0006433890565253,0.0256112711932764
Mgl2,5.13450773641187,5.46593547520672,1.27864467480891,3.49271033868276,0.0004781448626872,0.0200763530444424
Cabp2,17.3606370792166,5.44536018290626,0.771927340598168,5.75878058608669,8.472374377794591e-09,2.2581640447598e-06
Tff2,2.48557544006867,5.44312118198031,1.3602129863614,3.26648931199058,0.00108889918215,0.0400313296034507
Tac2,41.7135084369634,5.42713371442082,0.78553239396929,5.63583850699083,1.74208577948804e-08,4.18800837243395e-06
Aqp6,5.82758527804838,5.39489755353947,1.14249314900252,3.84676053189163,0.0001196898485554,0.0065511490545278
Garin5b,3.72006148022591,5.35604409079819,1.34733875523084,3.23307265814667,0.0012246641057268,0.0435848890225378
Cndp1,7.38003275359243,5.34182996319534,1.23997723015525,3.50154007477357,0.0004625773974157,0.0196583368492757
Madcam1,22.7839252163918,5.33512032721146,0.696274358924082,6.22616684306787,4.77985051850423e-10,1.83135491506628e-07
Ccr7,7.9020816570975,5.31805993308959,1.33730683743926,3.22892234766257,0.0012425762944621,0.0441582801688509
Vsig8,12.7178435671742,5.31675739047566,1.05714388741409,4.08341517353423,4.43786333046484e-05,0.0028864946081254
Apoc4,11.3507446410329,5.26744160617726,0.953744229847407,4.47440883271192,7.66230102462578e-06,0.0006832264851812
Crybb1,4.71871801850178,5.26142453879539,1.32291127308945,3.22124743017989,0.0012763390494507,0.0450318127073124
Epx,11.3325529573206,5.25732449987163,0.829277143026232,5.13377769503646,2.83983507459918e-07,4.22033914328767e-05
Dmkn,22.2406424885974,5.21150792353555,0.712328707082385,5.91230969868586,3.37343490359018e-09,9.96626473143793e-07
Gm48791,9.74229116417196,5.20952414139433,1.09754256303519,3.83540856015016,0.0001253557385248,0.0067855365659354
Slamf9,65.4846478305036,5.19217948603096,0.970100552146997,4.32138655807684,1.55051762646957e-05,0.0012147042402127
Iqca1l,23.654774148816,5.15516165273898,0.813513368966396,5.10767469994783,3.26147508447407e-07,4.67687897932098e-05
Gpr20,22.4847928802096,5.14137035821196,0.923853989011755,4.48271091262156,7.37007406968739e-06,0.0006644175965544
Gm12315,10.6562015369744,5.12097186062036,0.93824694351767,4.3922038745685,1.12207403402401e-05,0.0009455112504571
Tgm5,10.8343246697532,5.09621339843233,0.829372894171169,4.93892846899206,7.85530184316266e-07,0.0001019152679874
Gm17455,25.7156113606865,5.09593512818667,0.786990690520508,5.20455346870451,1.94463629244662e-07,3.0963913329275e-05
Snhg11,14.6529545258511,5.08183217837778,1.09219046777594,3.73728969333503,0.0001860145627879,0.0095253659726159
Otog,12.2454253554216,5.06944249403173,1.19323195701482,3.41043706557483,0.0006485885077177,0.0257703625777412
Ccr8,13.1293215608385,5.0662993037615,1.00378226793246,4.05097742176406,5.10041294124204e-05,0.0032400835681916
Gata1,6.29242106383867,5.01589922448825,1.17193846916189,3.42671507947018,0.0006109297293779,0.0246797494136344
Lefty2,19.910353571809,4.98452499115596,0.977745683377939,4.07521614147161,4.59716280386258e-05,0.0029665007661451
Slc4a1,23.5192418762657,4.96123576343505,0.567141081577331,6.98456855288648,2.8573269867206e-12,2.91935479339066e-09
Chdh,58.7592056822461,4.92508442016161,0.475258268743589,8.25884509182368,1.4708867045636e-16,4.5084516103255e-13
Ceacam10,9.82428795369835,4.90124529930784,0.847090196769925,4.60546623509968,4.11542760147892e-06,0.0004036576008634
Gm40723,27.6092978104712,4.88709144623706,0.822278792867078,4.72721840810676,2.27616397289807e-06,0.000240576796463
Sds,12.3992578485066,4.88379302706395,0.721010948832902,5.38659368952806,7.18055071900605e-08,1.3649169316337e-05
Oas1e,15.2076104860064,4.86713496804709,0.64315734584231,6.01273544187309,1.8241861045665e-09,5.88564045658885e-07
Loxl1,6.48273818985597,4.86028214732549,1.14584291655648,3.36894533408341,0.0007545639259466,0.0293227607418968
Prrx2,26.8351715086135,4.8461126110473,0.788830503127005,4.87571486624936,1.0841511486704e-06,0.0001335903030982
H2.DMb2,11.7832913828033,4.84456150764556,0.829353120422101,4.63561468930009,3.55878338057895e-06,0.0003532993007092
Ano9,47.8334171714757,4.81365642368033,0.739896245454465,5.15431244192607,2.54563202148951e-07,3.82953636803339e-05
Ppy,6.25642258815066,4.77538868699489,1.0746029825124,3.5132869984858,0.0004425991222241,0.0191410459895215
Epn3,12.5594274111495,4.75479792853869,0.676618473143106,5.54935769207788,2.86721026364687e-08,6.16726867323552e-06
H2.M10.1,16.6723526358247,4.73929455673559,1.1431643053155,3.27100359882527,0.0010716654665467,0.0395757664234836
Gm13398,45.9310602533619,4.73411130950882,0.793213411245715,4.70757460296154,2.50681550076896e-06,0.0002582757264468
Slc38a5,6.48674849573289,4.73150413843553,1.11947824120666,3.33325293970289,0.0008583686784382,0.032785137638604
Ccdc153,62.0529939316475,4.71910905165043,0.625511067450499,5.94571262633134,2.7525668824728803e-09,8.23118201525824e-07
Slc1a7,38.0738830806717,4.70780132191329,1.13376059622679,3.27035648818016,0.0010741202833473,0.0396067721322714
Ereg,11.3507286232116,4.69333407960945,0.905679095390154,4.07797209674847,4.5430217161547e-05,0.002939299089758
Wfdc21,4.94040557262185,4.67484041241172,0.986473281829691,3.72523055626575,0.0001951367883071,0.0098862586489265
Ceacam15,13.8152029145364,4.66173619947949,0.717505192688666,5.10342815186894,3.33555184705643e-07,4.75529458381806e-05
Kndc1,11.8534537410579,4.65831204508126,0.811213824858725,4.50967665118179,6.49265109800787e-06,0.0005940533491576
Odf3,10.18905070245,4.63261021984415,1.02101397926297,3.55784572358784,0.0003739088027318,0.0166399596221195
ENSMUSG00000120804,37.1433830079071,4.62862327447736,0.833632157272243,4.3527870690002,1.34417689887167e-05,0.001080674155319
Nos2,10.2019213355955,4.61837781215991,0.767706614965601,4.71322995220256,2.4382078196686e-06,0.0002544140167918
Kcnh7,10.3369768274762,4.59633544508895,1.10052127307022,3.26784727664185,0.0010836882573918,0.039899579218477
Clec2i,14.1254462539132,4.5820653316414,0.63867717773355,5.60856948787953,2.04005788652517e-08,4.60681172646347e-06
H19,2299.07998972354,4.58035416377503,0.576878708983583,6.20642451874043,5.42036362172902e-10,2.04481132874488e-07
Dennd1c,15.439896536756,4.57420425192656,0.962168017332282,3.71474024031316,0.0002034125391388,0.0102001612928915
Sult5a1,41.7844101703492,4.57330279523661,0.710480520136482,5.0294169846489,4.91973443173922e-07,6.66501701661201e-05
Agmat,14.7867555403462,4.56759772376067,0.925816065894373,3.85346275052403,0.0001164589878158,0.0064028942606125
Pilra,13.0132000076895,4.55534784429424,0.91057737826025,3.90449832071063,9.44210477738403e-05,0.0053471097285504
Gip,5.03608001593387,4.55476893223045,1.02114768459091,3.48115065614094,0.0004992645849479,0.020855991290473
Mylk2,22.6446822814392,4.55214713884365,0.606180987950043,5.85987883067093,4.63205031126786e-09,1.32072681026278e-06
Hnf1b,10.0925649246166,4.55038444548876,0.809704495231315,4.38479033573167,1.16097544046822e-05,0.0009655005082485
Gm35019,246.55358301571,4.54529509141567,0.560285268432717,6.32766073135013,2.4890564937249503e-10,1.13026211634499e-07
Tnnt3,15.7199519570214,4.54324079620761,0.727886402120561,4.86784858995173,1.1281971254493e-06,0.0001369530777878
Calcoco2,7.94238909731125,4.53261543130227,0.839550028333616,4.20774857016443,2.57927616619074e-05,0.0018279315280683
Sptbn2,48.1145049286666,4.51735774992058,0.665926656921273,5.28189961065999,1.27851253399929e-07,2.19233607316059e-05
Adgre1,5.18769942460088,4.51164992490799,1.06195883258652,3.30676653101041,0.0009437951701086,0.0356043097942081
Calca,24.987988374881,4.50561240483771,0.667223440104148,5.25403065019796,1.48806100302948e-07,2.48222747314869e-05
Slc7a8,9.16105637273714,4.45765697882426,0.856677494549276,4.03612444685902,5.43413994504234e-05,0.0034079423425162
Btn2a2,73.2823369005474,4.42515944828297,0.878841608151586,3.89735694863935,9.72482309065116e-05,0.0054945250462179
Mgat5b,14.1079296804155,4.41897309017724,0.659375306072281,5.18517005215608,2.15817852047601e-07,3.34941110763242e-05
Mmp10,10.2108175492407,4.41873458649703,0.779188124094763,4.38755992395138,1.14629417154004e-05,0.0009593269413083
Gm54798,22.4532915468147,4.40878813100697,0.766999669348031,4.4443149941701,8.81723429116607e-06,0.000777724467819
Slc6a12,18.1304129747736,4.40086900779739,0.651330789399138,5.22141600420078,1.7756016318329e-07,2.88341242477977e-05
Rac2,146.432098931611,4.36106348217037,0.511110124440897,6.57600646406103,4.8325154960416e-11,2.69313891996446e-08
Grhl3,17.9045177574747,4.35980209166427,0.718041853740375,4.67911734415287,2.8811252453154e-06,0.0002919341823982
Kcnn3,12.9331738303914,4.358280860702,0.627809316482798,5.34920520057942,8.83413329120609e-08,1.60460579580492e-05
Gpr61,10.8178287373999,4.35462762566522,0.923403767794894,3.63289358638435,0.0002802606194815,0.0131400968457111
Nxf7,16.2016856182952,4.34901588452828,0.686586790332805,4.87777500482486,1.07289205755722e-06,0.0001328706370876
Col8a2,96.1180378831338,4.31796815671181,0.897265150433079,3.69786807735744,0.0002174178252137,0.0107703080647802
Anpep,107.45378781032,4.31209599471642,0.665532828496057,4.97660799423067,6.47081808904075e-07,8.53069518071872e-05
Muc4,6.5105079344002,4.3052734888043,1.01408125407988,3.25937736794407,0.0011165704025059,0.0408648102087291
Fibcd1,45.1959885246866,4.30189793659891,0.498765749686392,6.620137687231,3.58864452014443e-11,2.51420435081319e-08
Gda,16.2390470693313,4.29414031754003,0.672772175652142,4.8963682458284,9.76240492794178e-07,0.00012334890911
Tbx10,45.1342335435268,4.27764223640878,0.645785661033764,5.07543359070869,3.86613370163643e-07,5.41722654273296e-05
Pou2f3,4.18701023976163,4.27273274976835,0.984338526844635,3.32480407960798,0.0008848068811731,0.0335337705305216
Rd3,78.5162244664412,4.26133786516612,0.625665721196737,5.21258837535166,1.86223802254796e-07,3.00391911102073e-05
Dhrs9,20.1558778341318,4.24270062549695,0.77141770582831,4.20356001812935,2.62749440691657e-05,0.001856737474121
Slc5a11,179.729179855866,4.23266145777737,0.549653165567241,5.88127506632527,4.071179355056661e-09,1.18657805438283e-06
Ceacam2,7.31863321634255,4.22619691052096,0.878418883031701,3.6727317374899,0.0002399713647422,0.0116061890233618
Rnf112,32.5560894420612,4.2177446746422,0.495709673039085,6.49118798694188,8.516213343991139e-11,4.35054307100014e-08
Cd7,5.10876155172908,4.21118144013868,0.941679059309296,3.41005930671754,0.0006494875442699,0.0257703625777412
Lrcol1,6.97691892113318,4.19789945971513,0.856623362913301,3.73314527500084,0.0001891034497446,0.0096403444723258
Colq,12.0643695612283,4.19120051131385,0.945058944410362,3.37672113489693,0.000733553800119,0.0286424725043302
Otop2,26.3943906713434,4.18685802957888,0.921285877444619,3.45914130195754,0.0005419005340877,0.0223702744046572
Tub,75.046850035617,4.17861144459087,0.531609297568995,5.97922470341732,2.2420211334564e-09,6.87207502668554e-07
Mmel1,20.3525193258223,4.17676418282705,0.832466759613788,3.81608532249488,0.0001355856367432,0.0071963103865369
Fer1l6,15.8264993815752,4.17258640295544,0.620250361118702,5.11500936046739,3.13725398082556e-07,4.55500002675241e-05
Btnl10,65.9939083441669,4.15833964394077,0.735630989749676,4.29337492295629,1.75977468833175e-05,0.0013442814683047
Zfp385c,49.8031958539993,4.15141738967424,0.522034420313564,6.03680000215565,1.57200356105191e-09,5.18619908204215e-07
Cacng5,12.2886593640137,4.13630176095999,0.743516881315857,4.21819845624681,2.46262027677758e-05,0.0017760562296136
Gm3336,21.5089643267204,4.12876371357388,0.713566618176711,4.38468341129581,1.16154581759847e-05,0.0009655005082485
Robo3,25.6010600858425,4.12398093888021,0.652588164245472,4.78706343455093,1.69239354137668e-06,0.0001894939818634
Rpl9.ps3,8.91784495866608,4.10465575594346,0.774121221414689,4.01055502685971,6.05761800411198e-05,0.0036767042346245
Ccn4,105.813132604303,4.10406678676769,0.465256986150104,6.671725259739,2.5281352924640894e-11,1.87855774262158e-08
Tbc1d2,33.8842263809545,4.09401178316365,0.805810651232196,3.83962631721543,0.0001232217184919,0.0067144883536472
Pou5f1,7.51681158361083,4.09272065136181,0.822700272338316,3.75923134505783,0.0001704361844041,0.0087615632657756
Kremen2,56.1774057618243,4.08686036947496,0.576714363375936,5.35249434643049,8.67500144042313e-08,1.60460579580492e-05
Trim80,9.00940285650487,4.07897058102733,0.963420760691887,3.19587319128991,0.0013940836726262,0.048626352398959
Ankrd63,43.8638204907552,4.05863324557811,0.624793730383381,4.89542883809236,9.80915838524416e-07,0.00012334890911
Gabra3,13.805025092936,4.05573061522871,0.549890395958338,5.55698124151313,2.74480245697358e-08,6.00940187923654e-06
Prr15l,47.0148440157983,4.05396815284032,0.544448649667091,5.60928593487687,2.03163119695843e-08,4.60681172646347e-06
X1520401A03Rik,51.6317026390505,4.0525748172545,0.665172567372303,4.58914718824528,4.45060537644598e-06,0.0004296586395111
Cd33,7.50098957559776,4.04374007550456,0.785562166381172,3.87460115286111,0.000106799475038,0.0058982656022724
H2.Eb1,47.0409026001858,4.03573181597564,0.531206543777468,5.71478618163892,1.09842048541822e-08,2.83519670767792e-06
Ace,272.620871561105,4.02435808732478,0.562231792647352,5.3792014732645,7.4816943985437e-08,1.40044754463122e-05
Mmrn2,45.9641225295134,3.99537782848957,0.681642062806165,4.39435591189646,1.11101664912322e-05,0.0009426726385173
Miat,31.2731183453184,3.99477572070914,0.748641561996598,4.00027980375841,6.326763316162e-05,0.0038211468787095
Itih3,25.1760176901873,3.97974402473161,0.666974644206054,4.46755217850688,7.91197167745866e-06,0.0007029328170397
Nxpe5,50.1158880806164,3.96751205278755,0.739177795541731,4.01461200632077,5.95436627782586e-05,0.0036230028659694
Saa1,7.95304857471337,3.95992670496743,0.831447067957421,3.55997010397662,0.0003708970159173,0.016566057791093
Cdh16,10.341171189533,3.95836093725161,0.77254371747228,3.82937673343743,0.0001284682124309,0.0068931488775017
Wnt1,8.68674092303965,3.95418538052529,0.688289660599239,4.29206706076816,1.77017465378291e-05,0.0013480264809133
Cyp4f14,65.3175781956923,3.95047347248406,0.626373862724514,4.71040324008812,2.47227153274995e-06,0.0002568752976888
Efcab8,29.6375928742355,3.9486327984665,0.562242280171685,5.24441669090789,1.56777523383247e-07,2.59752814248689e-05
