gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Megf6,155.991937998932,-2.25528305069473,0.323419432704572,-3.88128517880793,0.00010390591106,0.030969985026957
Fxyd1,920.149874129155,-2.27378112717696,0.294251459316682,-4.32888635500727,1.4986523836665e-05,0.006164256984497
Olfm2,1225.45409033577,-2.27899718911259,0.337130320237885,-3.79377680479795,0.0001483730550379,0.0409250638371711
Fxyd7,104.520779381449,-2.37255459072946,0.303602262753207,-4.52089710492436,6.1578115516695e-06,0.0033326724308325
Sox11,97.8704865668058,-2.43088401740736,0.357326683272979,-4.00441412407546,6.21713703465052e-05,0.021671464449936
Tmem144,83.8604153057166,-2.45598872357859,0.300780228695641,-4.84070621893139,1.29378519005772e-06,0.0008869328739575
Gm13174,148.090198544343,-2.56573277859924,0.329887122821964,-4.74626825444244,2.07203874686578e-06,0.0012533396725894
Cd36,200.856865682858,-2.6427865743276,0.365184551187097,-4.49851059960621,6.8431185257001e-06,0.0036086045025525
Gm16099,52.540091954021,-2.66851138549467,0.447682447074674,-3.72699755462237,0.0001937743378452,0.0498145379015678
Hmgcs2,755.842319728993,-2.73871421541206,0.288202953148962,-6.0329507259191,1.60992517209201e-09,2.36498007780316e-06
Ppp1r14a,180.924420239471,-2.74600613843225,0.459040135325868,-3.80360235209669,0.0001426070322414,0.0407341142371986
Kcnk10,47.6913239032245,-2.8037236470828,0.416162541862213,-4.33418067616474,1.46303982579318e-05,0.0061405871545433
Aspa,121.958413129908,-2.83126397806554,0.438869770934658,-4.17268196477854,3.01035007072385e-05,0.0119059345297128
Nlrp4f,81.3059838508626,-2.84026523079667,0.415547405561875,-4.42853259619896,9.48763815079128e-06,0.0044346083229357
Mmd2,823.773121176489,-2.91180541179335,0.396572364889768,-4.82082358997646,1.42966744501547e-06,0.0009188293960683
Rbpjl,57.071724834587,-3.08846570026041,0.555784698355601,-3.75768837544386,0.0001714902596604,0.0458034893529492
Gm16174,43.3466712949414,-3.12213829045784,0.535470702393014,-3.96312679848593,7.3974465893303e-05,0.0234055210086411
